frame,time_s,track_id,track_lifetime_frames,confirmed,valid_flying_track,cx,cy,bbox_x,bbox_y,bbox_w,bbox_h,area_px,score,mean_diff,max_diff,track_path_length_px,track_net_displacement_px,track_mean_speed_px_frame,track_max_step_speed_px_frame,track_directionality,track_frame_span
89,2.9667,68,60,1,0,1210.0,589.333,1209,589,3,2,3,0.25,30.0,30.0,15.855,8.035,0.23,2.55,0.5068,69
89,2.9667,69,65,1,0,1407.94,580.379,1389,579,39,4,116,0.3083,33.095,37.0,35.434,2.599,0.521,4.791,0.0733,68
89,2.9667,73,99,1,1,573.069,580.368,568,577,15,10,87,0.4167,37.161,50.0,176.206,146.278,1.711,87.848,0.8301,103
89,2.9667,74,119,1,1,1238.5,588.0,1238,588,2,1,2,0.25,30.0,30.0,299.129,108.096,2.412,44.275,0.3614,124
89,2.9667,78,179,1,1,999.138,444.0,996,442,7,5,29,0.8833,58.552,106.0,1180.37,215.214,6.486,68.282,0.1823,182
89,2.9667,80,35,1,0,1126.444,497.852,1122,496,10,4,27,0.4083,40.889,49.0,285.332,33.948,6.636,18.814,0.119,43
89,2.9667,88,40,1,1,763.161,462.387,759,461,9,4,31,0.7083,54.71,85.0,446.554,201.47,10.892,40.428,0.4512,41
89,2.9667,89,51,1,1,740.745,492.345,736,489,10,8,55,1.0,74.109,141.0,292.288,162.936,5.846,30.181,0.5574,50
89,2.9667,92,115,1,1,650.364,545.409,643,543,13,6,22,0.2833,31.182,34.0,460.245,118.14,3.968,49.072,0.2567,116
89,2.9667,99,29,1,1,1379.542,581.833,1371,581,17,3,24,0.275,30.708,33.0,109.524,31.168,3.221,66.239,0.2846,34
89,2.9667,105,13,1,1,999.667,434.667,999,434,2,2,3,0.325,34.667,39.0,49.196,48.532,2.589,7.071,0.9865,19
89,2.9667,106,50,1,1,747.182,587.455,746,586,4,4,11,0.2917,32.0,35.0,304.893,161.185,5.646,79.777,0.5287,54
89,2.9667,108,10,1,1,245.055,717.668,226,709,46,19,422,1.0,103.701,197.0,257.797,256.773,28.644,70.489,0.996,9
90,3.0,1,507,1,0,946.034,318.529,938,312,20,16,174,1.0,79.862,161.0,136.218,15.329,0.269,4.253,0.1125,506
90,3.0,2,507,1,0,997.64,320.532,991,316,15,10,111,1.0,109.225,216.0,103.209,12.365,0.204,2.49,0.1198,506
90,3.0,9,259,1,0,1008.245,518.64,1002,512,14,15,139,1.0,81.899,149.0,165.127,52.174,0.635,19.317,0.316,260
90,3.0,10,158,1,0,956.018,523.723,950,519,14,13,112,1.0,74.848,134.0,60.61,4.872,0.379,3.947,0.0804,160
90,3.0,13,90,1,1,990.833,477.083,987,476,9,3,24,0.475,43.542,57.0,548.85,173.581,6.031,30.89,0.3163,91
90,3.0,20,101,1,0,1011.5,507.348,1008,504,8,7,46,0.9,57.457,108.0,839.973,106.906,7.924,77.941,0.1273,106
90,3.0,26,155,1,0,530.193,606.564,510,598,34,16,140,0.3833,35.443,46.0,346.248,50.962,2.086,18.419,0.1472,166
90,3.0,51,135,1,0,660.759,532.379,659,527,4,12,29,0.3083,32.483,37.0,175.089,3.037,1.278,46.216,0.0173,137
90,3.0,57,70,1,1,860.854,163.488,857,161,9,6,41,1.0,65.268,131.0,340.379,336.154,4.933,18.748,0.9876,69
90,3.0,58,171,1,0,617.806,561.444,611,559,13,7,36,0.3167,32.861,38.0,696.807,33.456,3.629,74.91,0.048,192
90,3.0,59,107,1,0,627.5,556.5,627,556,2,2,4,0.275,31.0,33.0,49.753,25.162,0.452,27.735,0.5057,110
90,3.0,60,71,1,1,478.306,591.38,468,585,24,14,229,1.0,97.389,214.0,355.591,214.127,4.618,57.081,0.6022,77
90,3.0,68,60,1,0,1210.0,589.667,1209,589,3,2,3,0.25,30.0,30.0,15.855,8.035,0.23,2.55,0.5068,69
90,3.0,69,65,1,0,1407.94,580.379,1389,579,39,4,116,0.3083,33.095,37.0,35.434,2.599,0.521,4.791,0.0733,68
90,3.0,73,99,1,1,571.944,581.07,568,578,13,10,71,0.4167,37.338,50.0,176.206,146.278,1.711,87.848,0.8301,103
90,3.0,74,119,1,1,1238.5,588.0,1238,588,2,1,2,0.25,30.0,30.0,299.129,108.096,2.412,44.275,0.3614,124
90,3.0,78,179,1,1,1008.756,445.195,1004,443,10,5,41,0.9833,66.0,118.0,1180.37,215.214,6.486,68.282,0.1823,182
90,3.0,88,40,1,1,748.66,462.547,744,460,11,6,53,0.9417,64.057,113.0,446.554,201.47,10.892,40.428,0.4512,41
90,3.0,89,51,1,1,734.667,483.0,730,479,10,9,60,1.0,70.45,144.0,292.288,162.936,5.846,30.181,0.5574,50
90,3.0,92,115,1,1,650.364,545.409,643,543,13,6,22,0.2833,31.182,34.0,460.245,118.14,3.968,49.072,0.2567,116
90,3.0,99,29,1,1,1379.542,581.833,1371,581,17,3,24,0.275,30.708,33.0,109.524,31.168,3.221,66.239,0.2846,34
90,3.0,105,13,1,1,996.4,434.8,996,434,2,3,5,0.3417,34.4,41.0,49.196,48.532,2.589,7.071,0.9865,19
90,3.0,106,50,1,1,751.6,507.8,748,506,8,4,20,0.3583,35.0,43.0,304.893,161.185,5.646,79.777,0.5287,54
90,3.0,108,10,1,1,179.026,742.346,161,731,42,21,379,1.0,99.106,191.0,257.797,256.773,28.644,70.489,0.996,9
90,3.0,111,74,1,1,591.5,575.0,591,575,2,1,2,0.2583,30.5,31.0,421.592,300.388,5.775,60.292,0.7125,73
90,3.0,112,57,1,0,587.2,576.2,586,576,4,2,5,0.2667,30.4,32.0,17.091,15.394,0.28,3.309,0.9007,61
90,3.0,113,99,1,0,1244.364,587.455,1242,587,6,2,11,0.2583,30.091,31.0,240.452,25.14,2.073,48.51,0.1046,116
90,3.0,114,119,1,1,557.0,589.667,556,589,3,2,3,0.2583,30.667,31.0,1168.777,440.14,9.905,87.222,0.3766,118
90,3.0,115,67,1,0,549.897,596.846,545,592,12,10,39,0.3,31.564,36.0,169.596,23.744,2.323,88.189,0.14,73
91,3.0333,1,507,1,0,946.034,318.529,938,312,20,16,174,1.0,79.874,161.0,136.218,15.329,0.269,4.253,0.1125,506
91,3.0333,2,507,1,0,997.64,320.532,991,316,15,10,111,1.0,109.225,216.0,103.209,12.365,0.204,2.49,0.1198,506
91,3.0333,9,259,1,0,1008.246,518.601,1002,512,14,15,138,1.0,82.333,148.0,165.127,52.174,0.635,19.317,0.316,260
91,3.0333,10,158,1,0,956.018,523.723,950,519,14,13,112,1.0,74.866,134.0,60.61,4.872,0.379,3.947,0.0804,160
91,3.0333,13,90,1,1,990.833,477.083,987,476,9,3,24,0.475,43.458,57.0,548.85,173.581,6.031,30.89,0.3163,91
91,3.0333,20,101,1,0,1011.5,507.348,1008,504,8,7,46,0.9,57.478,108.0,839.973,106.906,7.924,77.941,0.1273,106
91,3.0333,26,155,1,0,530.193,606.564,510,598,34,16,140,0.3833,35.443,46.0,346.248,50.962,2.086,18.419,0.1472,166
91,3.0333,51,135,1,0,660.821,532.214,659,527,4,12,28,0.3,32.536,36.0,175.089,3.037,1.278,46.216,0.0173,137
91,3.0333,57,70,1,1,860.854,163.488,857,161,9,6,41,1.0,65.268,132.0,340.379,336.154,4.933,18.748,0.9876,69
91,3.0333,58,171,1,0,617.806,561.444,611,559,13,7,36,0.3167,32.833,38.0,696.807,33.456,3.629,74.91,0.048,192
91,3.0333,59,107,1,0,627.5,556.5,627,556,2,2,4,0.275,31.0,33.0,49.753,25.162,0.452,27.735,0.5057,110
91,3.0333,60,71,1,1,478.306,591.38,468,585,24,14,229,1.0,97.52,214.0,355.591,214.127,4.618,57.081,0.6022,77
91,3.0333,68,60,1,0,1210.0,589.667,1209,589,3,2,3,0.25,30.0,30.0,15.855,8.035,0.23,2.55,0.5068,69
91,3.0333,69,65,1,0,1407.94,580.379,1389,579,39,4,116,0.3083,33.095,37.0,35.434,2.599,0.521,4.791,0.0733,68
91,3.0333,73,99,1,1,571.944,581.056,568,577,13,11,71,0.4167,37.268,50.0,176.206,146.278,1.711,87.848,0.8301,103
91,3.0333,74,119,1,1,1238.5,588.0,1238,588,2,1,2,0.25,30.0,30.0,299.129,108.096,2.412,44.275,0.3614,124
91,3.0333,78,179,1,1,1008.756,445.195,1004,443,10,5,41,0.9833,66.0,118.0,1180.37,215.214,6.486,68.282,0.1823,182
91,3.0333,88,40,1,1,748.635,462.596,744,460,11,6,52,0.95,64.846,114.0,446.554,201.47,10.892,40.428,0.4512,41
91,3.0333,89,51,1,1,734.667,483.0,730,479,10,9,60,1.0,70.45,144.0,292.288,162.936,5.846,30.181,0.5574,50
91,3.0333,92,115,1,1,650.364,545.409,643,543,13,6,22,0.2833,31.182,34.0,460.245,118.14,3.968,49.072,0.2567,116
91,3.0333,99,29,1,1,1379.542,581.833,1371,581,17,3,24,0.275,30.708,33.0,109.524,31.168,3.221,66.239,0.2846,34
91,3.0333,105,13,1,1,996.4,434.8,996,434,2,3,5,0.3417,34.4,41.0,49.196,48.532,2.589,7.071,0.9865,19
91,3.0333,106,50,1,1,751.6,507.8,748,506,8,4,20,0.3583,35.0,43.0,304.893,161.185,5.646,79.777,0.5287,54
91,3.0333,108,10,1,1,179.026,742.346,161,731,42,21,379,1.0,99.153,191.0,257.797,256.773,28.644,70.489,0.996,9
91,3.0333,111,74,1,1,591.5,575.0,591,575,2,1,2,0.2583,30.5,31.0,421.592,300.388,5.775,60.292,0.7125,73
91,3.0333,112,57,1,0,587.2,576.2,586,576,4,2,5,0.2667,30.4,32.0,17.091,15.394,0.28,3.309,0.9007,61
91,3.0333,113,99,1,0,1244.364,587.455,1242,587,6,2,11,0.2583,30.091,31.0,240.452,25.14,2.073,48.51,0.1046,116
91,3.0333,114,119,1,1,557.0,589.667,556,589,3,2,3,0.2583,30.667,31.0,1168.777,440.14,9.905,87.222,0.3766,118
91,3.0333,115,67,1,0,549.737,596.947,545,592,11,10,38,0.3,31.579,36.0,169.596,23.744,2.323,88.189,0.14,73
92,3.0667,1,507,1,0,946.034,318.529,938,312,20,16,174,1.0,79.874,161.0,136.218,15.329,0.269,4.253,0.1125,506
92,3.0667,2,507,1,0,997.813,320.467,991,316,15,10,107,1.0,105.15,219.0,103.209,12.365,0.204,2.49,0.1198,506
92,3.0667,9,259,1,0,1008.216,519.008,1002,514,14,13,125,1.0,82.752,149.0,165.127,52.174,0.635,19.317,0.316,260
92,3.0667,10,158,1,0,956.37,523.739,951,518,13,15,119,1.0,72.874,125.0,60.61,4.872,0.379,3.947,0.0804,160
92,3.0667,20,101,1,0,1020.941,507.765,1018,505,7,6,34,0.8583,59.118,103.0,839.973,106.906,7.924,77.941,0.1273,106
92,3.0667,26,155,1,0,534.519,604.303,510,592,46,22,185,0.4083,35.065,49.0,346.248,50.962,2.086,18.419,0.1472,166
92,3.0667,51,135,1,0,660.9,531.767,659,525,4,14,30,0.3,32.467,36.0,175.089,3.037,1.278,46.216,0.0173,137
92,3.0667,57,70,1,1,851.882,160.294,850,159,5,4,17,0.35,36.0,42.0,340.379,336.154,4.933,18.748,0.9876,69
92,3.0667,58,171,1,0,617.806,561.444,611,559,13,7,36,0.3167,32.861,38.0,696.807,33.456,3.629,74.91,0.048,192
92,3.0667,59,107,1,0,627.5,556.5,627,556,2,2,4,0.275,31.0,33.0,49.753,25.162,0.452,27.735,0.5057,110
92,3.0667,60,71,1,1,446.076,602.357,436,594,22,19,291,1.0,98.316,199.0,355.591,214.127,4.618,57.081,0.6022,77
92,3.0667,68,60,1,0,1210.0,589.667,1209,589,3,2,3,0.25,30.0,30.0,15.855,8.035,0.23,2.55,0.5068,69
92,3.0667,69,65,1,0,1407.94,580.379,1389,579,39,4,116,0.3083,33.095,37.0,35.434,2.599,0.521,4.791,0.0733,68
92,3.0667,73,99,1,1,571.937,581.111,567,577,14,10,63,0.3417,33.984,41.0,176.206,146.278,1.711,87.848,0.8301,103
92,3.0667,74,119,1,1,1238.5,588.0,1238,588,2,1,2,0.25,30.0,30.0,299.129,108.096,2.412,44.275,0.3614,124
92,3.0667,78,179,1,1,1018.455,446.455,1014,444,9,6,44,0.9167,66.0,110.0,1180.37,215.214,6.486,68.282,0.1823,182
92,3.0667,88,40,1,1,734.062,461.469,730,460,10,4,32,0.8583,63.906,103.0,446.554,201.47,10.892,40.428,0.4512,41
92,3.0667,89,51,1,1,727.4,472.2,724,469,7,8,35,1.0,67.2,127.0,292.288,162.936,5.846,30.181,0.5574,50
92,3.0667,92,115,1,1,653.714,544.286,652,543,4,3,7,0.2583,30.286,31.0,460.245,118.14,3.968,49.072,0.2567,116
92,3.0667,99,29,1,1,1379.542,581.833,1371,581,17,3,24,0.275,30.708,33.0,109.524,31.168,3.221,66.239,0.2846,34
92,3.0667,101,25,1,1,1006.698,473.953,1001,472,13,5,43,0.5833,48.651,70.0,133.425,93.109,4.601,38.59,0.6978,29
92,3.0667,105,13,1,1,992.0,433.5,992,433,1,2,2,0.275,33.0,33.0,49.196,48.532,2.589,7.071,0.9865,19
92,3.0667,106,50,1,1,735.167,508.944,732,508,7,3,18,0.425,38.889,51.0,304.893,161.185,5.646,79.777,0.5287,54
92,3.0667,108,10,1,1,120.404,765.214,94,753,61,25,644,1.0,102.477,190.0,257.797,256.773,28.644,70.489,0.996,9
92,3.0667,111,74,1,1,645.0,547.2,643,547,5,2,5,0.275,31.2,33.0,421.592,300.388,5.775,60.292,0.7125,73
92,3.0667,112,57,1,0,588.92,575.76,584,574,12,5,25,0.3,31.2,36.0,17.091,15.394,0.28,3.309,0.9007,61
92,3.0667,113,99,1,0,1244.364,587.455,1242,587,6,2,11,0.2583,30.091,31.0,240.452,25.14,2.073,48.51,0.1046,116
92,3.0667,114,119,1,1,557.0,589.667,556,589,3,2,3,0.2583,30.667,31.0,1168.777,440.14,9.905,87.222,0.3766,118
92,3.0667,116,5,1,1,658.5,541.0,658,541,2,1,2,0.2583,30.5,31.0,203.393,202.97,50.848,117.004,0.9979,4
93,3.1,1,507,1,0,946.034,318.529,938,312,20,16,174,1.0,79.874,161.0,136.218,15.329,0.269,4.253,0.1125,506
93,3.1,2,507,1,0,997.813,320.467,991,316,15,10,107,1.0,105.243,219.0,103.209,12.365,0.204,2.49,0.1198,506
93,3.1,9,259,1,0,1008.216,519.008,1002,514,14,13,125,1.0,82.712,149.0,165.127,52.174,0.635,19.317,0.316,260
93,3.1,10,158,1,0,956.433,523.717,951,518,14,15,120,1.0,72.6,125.0,60.61,4.872,0.379,3.947,0.0804,160
93,3.1,20,101,1,0,1020.941,507.765,1018,505,7,6,34,0.8667,59.412,104.0,839.973,106.906,7.924,77.941,0.1273,106
93,3.1,26,155,1,0,534.192,604.451,510,592,46,22,182,0.4083,35.143,49.0,346.248,50.962,2.086,18.419,0.1472,166
93,3.1,51,135,1,0,660.9,531.767,659,525,4,14,30,0.3,32.467,36.0,175.089,3.037,1.278,46.216,0.0173,137
93,3.1,57,70,1,1,851.778,160.389,850,159,5,4,18,0.35,35.667,42.0,340.379,336.154,4.933,18.748,0.9876,69
93,3.1,58,171,1,0,617.806,561.444,611,559,13,7,36,0.3167,32.889,38.0,696.807,33.456,3.629,74.91,0.048,192
93,3.1,59,107,1,0,627.5,556.5,627,556,2,2,4,0.275,31.0,33.0,49.753,25.162,0.452,27.735,0.5057,110
93,3.1,60,71,1,1,446.076,602.357,436,594,22,19,291,1.0,98.357,199.0,355.591,214.127,4.618,57.081,0.6022,77
93,3.1,68,60,1,0,1210.0,589.667,1209,589,3,2,3,0.25,30.0,30.0,15.855,8.035,0.23,2.55,0.5068,69
93,3.1,69,65,1,0,1407.94,580.379,1389,579,39,4,116,0.3083,33.095,37.0,35.434,2.599,0.521,4.791,0.0733,68
93,3.1,73,99,1,1,571.938,581.062,567,577,14,10,64,0.3417,33.922,41.0,176.206,146.278,1.711,87.848,0.8301,103
93,3.1,74,119,1,1,1238.5,588.0,1238,588,2,1,2,0.25,30.0,30.0,299.129,108.096,2.412,44.275,0.3614,124
93,3.1,78,179,1,1,1018.556,446.489,1014,444,10,6,45,0.9167,65.333,110.0,1180.37,215.214,6.486,68.282,0.1823,182
93,3.1,88,40,1,1,734.212,461.455,730,460,10,4,33,0.8583,62.879,103.0,446.554,201.47,10.892,40.428,0.4512,41
93,3.1,89,51,1,1,727.324,472.235,724,469,7,8,34,1.0,68.412,127.0,292.288,162.936,5.846,30.181,0.5574,50
93,3.1,92,115,1,1,654.143,544.0,652,543,5,3,7,0.2667,30.571,32.0,460.245,118.14,3.968,49.072,0.2567,116
93,3.1,99,29,1,1,1379.542,581.833,1371,581,17,3,24,0.275,30.708,33.0,109.524,31.168,3.221,66.239,0.2846,34
93,3.1,101,25,1,1,1006.698,473.953,1001,472,13,5,43,0.5833,48.721,70.0,133.425,93.109,4.601,38.59,0.6978,29
93,3.1,105,13,1,1,992.0,433.5,992,433,1,2,2,0.275,33.0,33.0,49.196,48.532,2.589,7.071,0.9865,19
93,3.1,106,50,1,1,735.167,508.944,732,508,7,3,18,0.425,38.889,51.0,304.893,161.185,5.646,79.777,0.5287,54
93,3.1,108,10,1,1,120.445,765.206,94,753,61,25,645,1.0,102.465,190.0,257.797,256.773,28.644,70.489,0.996,9
93,3.1,111,74,1,1,643.0,547.5,643,547,1,2,2,0.25,30.0,30.0,421.592,300.388,5.775,60.292,0.7125,73
93,3.1,112,57,1,0,588.885,575.731,584,574,12,5,26,0.3,31.346,36.0,17.091,15.394,0.28,3.309,0.9007,61
93,3.1,113,99,1,0,1244.364,587.455,1242,587,6,2,11,0.2583,30.091,31.0,240.452,25.14,2.073,48.51,0.1046,116
93,3.1,114,119,1,1,557.0,589.667,556,589,3,2,3,0.2583,30.667,31.0,1168.777,440.14,9.905,87.222,0.3766,118
93,3.1,115,67,1,0,554.5,595.0,554,595,2,1,2,0.2583,31.0,31.0,169.596,23.744,2.323,88.189,0.14,73
93,3.1,116,5,1,1,646.25,546.75,645,546,3,2,4,0.275,31.5,33.0,203.393,202.97,50.848,117.004,0.9979,4
94,3.1333,1,507,1,0,946.182,318.011,938,311,20,16,181,1.0,81.21,168.0,136.218,15.329,0.269,4.253,0.1125,506
94,3.1333,2,507,1,0,998.027,320.491,991,316,16,10,110,1.0,107.845,219.0,103.209,12.365,0.204,2.49,0.1198,506
94,3.1333,9,259,1,0,1007.805,519.407,1002,515,14,12,118,1.0,88.89,162.0,165.127,52.174,0.635,19.317,0.316,260
94,3.1333,10,158,1,0,957.312,523.675,951,518,15,16,157,1.0,82.726,153.0,60.61,4.872,0.379,3.947,0.0804,160
94,3.1333,20,101,1,0,1038.64,508.52,1036,507,7,4,25,0.8833,61.6,106.0,839.973,106.906,7.924,77.941,0.1273,106
94,3.1333,26,155,1,0,533.68,604.736,510,595,43,19,178,0.4083,35.219,49.0,346.248,50.962,2.086,18.419,0.1472,166
94,3.1333,51,135,1,0,660.7,532.9,659,527,4,13,30,0.3,32.333,36.0,175.089,3.037,1.278,46.216,0.0173,137
94,3.1333,57,70,1,1,837.0,153.677,834,151,7,6,31,0.625,48.871,75.0,340.379,336.154,4.933,18.748,0.9876,69
94,3.1333,58,171,1,0,617.565,561.522,613,559,11,7,23,0.2917,31.304,35.0,696.807,33.456,3.629,74.91,0.048,192
94,3.1333,59,107,1,0,627.0,556.5,626,556,3,2,4,0.2583,30.25,31.0,49.753,25.162,0.452,27.735,0.5057,110
94,3.1333,60,71,1,1,403.358,640.218,393,629,20,23,335,1.0,106.17,205.0,355.591,214.127,4.618,57.081,0.6022,77
94,3.1333,68,60,1,0,1210.0,589.667,1209,589,3,2,3,0.25,30.0,30.0,15.855,8.035,0.23,2.55,0.5068,69
94,3.1333,69,65,1,0,1407.037,580.358,1389,579,39,4,109,0.3083,32.954,37.0,35.434,2.599,0.521,4.791,0.0733,68
94,3.1333,73,99,1,1,572.415,581.293,568,579,11,7,41,0.3167,32.854,38.0,176.206,146.278,1.711,87.848,0.8301,103
94,3.1333,74,119,1,1,1238.5,588.0,1238,588,2,1,2,0.25,30.0,30.0,299.129,108.096,2.412,44.275,0.3614,124
94,3.1333,78,179,1,1,1036.184,449.105,1033,446,7,7,38,1.0,72.237,120.0,1180.37,215.214,6.486,68.282,0.1823,182
94,3.1333,88,40,1,1,716.867,454.933,712,451,10,9,60,0.8917,64.083,107.0,446.554,201.47,10.892,40.428,0.4512,41
94,3.1333,89,51,1,1,701.737,461.447,696,460,12,4,38,0.8083,58.632,97.0,292.288,162.936,5.846,30.181,0.5574,50
94,3.1333,92,115,1,1,648.514,546.054,641,543,17,8,37,0.2833,31.757,34.0,460.245,118.14,3.968,49.072,0.2567,116
94,3.1333,99,29,1,1,1379.542,581.833,1371,581,17,3,24,0.275,30.708,33.0,109.524,31.168,3.221,66.239,0.2846,34
94,3.1333,101,25,1,1,1044.696,467.217,1041,465,7,5,23,0.45,39.478,54.0,133.425,93.109,4.601,38.59,0.6978,29
94,3.1333,105,13,1,1,985.0,432.5,985,432,1,2,2,0.275,32.5,33.0,49.196,48.532,2.589,7.071,0.9865,19
94,3.1333,106,50,1,1,705.5,511.588,701,510,10,4,34,0.4667,42.118,56.0,304.893,161.185,5.646,79.777,0.5287,54
94,3.1333,111,74,1,1,638.5,549.5,638,549,2,2,4,0.2583,30.25,31.0,421.592,300.388,5.775,60.292,0.7125,73
94,3.1333,112,57,1,0,588.885,575.731,584,574,12,5,26,0.3,31.346,36.0,17.091,15.394,0.28,3.309,0.9007,61
94,3.1333,113,99,1,0,1244.364,587.455,1242,587,6,2,11,0.2583,30.091,31.0,240.452,25.14,2.073,48.51,0.1046,116
94,3.1333,114,119,1,1,580.5,578.0,580,578,2,1,2,0.2583,30.5,31.0,1168.777,440.14,9.905,87.222,0.3766,118
94,3.1333,115,67,1,0,554.5,592.5,554,592,2,2,2,0.25,30.0,30.0,169.596,23.744,2.323,88.189,0.14,73
94,3.1333,116,5,1,1,609.714,565.714,608,564,4,4,7,0.2583,30.286,31.0,203.393,202.97,50.848,117.004,0.9979,4
94,3.1333,117,32,1,0,669.743,474.271,664,471,12,7,70,1.0,95.443,177.0,177.474,13.716,5.725,89.078,0.0773,31
94,3.1333,118,10,1,1,672.5,530.88,667,528,11,6,50,0.8417,58.54,101.0,121.719,29.499,13.524,53.259,0.2424,9
94,3.1333,119,2,1,0,0.0,797.5,0,797,1,2,2,0.2583,31.0,31.0,0.0,0.0,0.0,0.0,0.0,1
95,3.1667,1,507,1,0,946.182,318.011,938,311,20,16,181,1.0,81.204,168.0,136.218,15.329,0.269,4.253,0.1125,506
95,3.1667,2,507,1,0,998.027,320.491,991,316,16,10,110,1.0,107.945,219.0,103.209,12.365,0.204,2.49,0.1198,506
95,3.1667,9,259,1,0,1007.829,519.35,1002,515,14,11,117,1.0,89.47,163.0,165.127,52.174,0.635,19.317,0.316,260
95,3.1667,10,158,1,0,957.312,523.675,951,518,15,16,157,1.0,82.803,154.0,60.61,4.872,0.379,3.947,0.0804,160
95,3.1667,20,101,1,0,1038.64,508.52,1036,507,7,4,25,0.8833,61.52,106.0,839.973,106.906,7.924,77.941,0.1273,106
95,3.1667,26,155,1,0,533.852,604.582,510,595,43,19,182,0.4083,35.115,49.0,346.248,50.962,2.086,18.419,0.1472,166
95,3.1667,51,135,1,0,660.7,532.9,659,527,4,13,30,0.3,32.333,36.0,175.089,3.037,1.278,46.216,0.0173,137
95,3.1667,57,70,1,1,837.0,153.677,834,151,7,6,31,0.625,48.839,75.0,340.379,336.154,4.933,18.748,0.9876,69
95,3.1667,58,171,1,0,617.565,561.522,613,559,11,7,23,0.2917,31.304,35.0,696.807,33.456,3.629,74.91,0.048,192
95,3.1667,59,107,1,0,627.0,556.5,626,556,3,2,4,0.2583,30.5,31.0,49.753,25.162,0.452,27.735,0.5057,110
95,3.1667,60,71,1,1,403.358,640.218,393,629,20,23,335,1.0,106.191,205.0,355.591,214.127,4.618,57.081,0.6022,77
95,3.1667,68,60,1,0,1210.0,589.667,1209,589,3,2,3,0.25,30.0,30.0,15.855,8.035,0.23,2.55,0.5068,69
95,3.1667,69,65,1,0,1407.182,580.345,1389,579,39,4,110,0.3083,32.955,37.0,35.434,2.599,0.521,4.791,0.0733,68
95,3.1667,73,99,1,1,572.415,581.341,568,579,11,7,41,0.3167,32.878,38.0,176.206,146.278,1.711,87.848,0.8301,103
95,3.1667,74,119,1,1,1238.5,588.0,1238,588,2,1,2,0.25,30.0,30.0,299.129,108.096,2.412,44.275,0.3614,124
95,3.1667,78,179,1,1,1036.184,449.105,1033,446,7,7,38,1.0,72.211,120.0,1180.37,215.214,6.486,68.282,0.1823,182
95,3.1667,88,40,1,1,701.737,461.447,696,460,12,4,38,0.8083,58.895,97.0,446.554,201.47,10.892,40.428,0.4512,41
95,3.1667,89,51,1,1,716.867,454.933,712,451,10,9,60,0.8917,64.2,107.0,292.288,162.936,5.846,30.181,0.5574,50
95,3.1667,92,115,1,1,638.5,549.5,638,549,2,2,4,0.2583,30.25,31.0,460.245,118.14,3.968,49.072,0.2567,116
95,3.1667,99,29,1,1,1379.542,581.833,1371,581,17,3,24,0.275,30.708,33.0,109.524,31.168,3.221,66.239,0.2846,34
95,3.1667,101,25,1,1,1044.708,467.125,1041,465,7,5,24,0.4333,39.042,52.0,133.425,93.109,4.601,38.59,0.6978,29
95,3.1667,105,13,1,1,985.0,432.5,985,432,1,2,2,0.275,32.5,33.0,49.196,48.532,2.589,7.071,0.9865,19
95,3.1667,106,50,1,1,705.5,511.588,701,510,10,4,34,0.4667,42.059,56.0,304.893,161.185,5.646,79.777,0.5287,54
95,3.1667,111,74,1,1,648.528,546.056,641,543,17,8,36,0.2833,31.889,34.0,421.592,300.388,5.775,60.292,0.7125,73
95,3.1667,112,57,1,0,588.885,575.731,584,574,12,5,26,0.3,31.346,36.0,17.091,15.394,0.28,3.309,0.9007,61
95,3.1667,113,99,1,0,1244.364,587.455,1242,587,6,2,11,0.2583,30.091,31.0,240.452,25.14,2.073,48.51,0.1046,116
95,3.1667,114,119,1,1,609.714,565.714,608,564,4,4,7,0.2583,30.286,31.0,1168.777,440.14,9.905,87.222,0.3766,118
95,3.1667,115,67,1,0,554.5,592.5,554,592,2,2,2,0.25,30.0,30.0,169.596,23.744,2.323,88.189,0.14,73
95,3.1667,116,5,1,1,580.5,578.0,580,578,2,1,2,0.2583,30.5,31.0,203.393,202.97,50.848,117.004,0.9979,4
95,3.1667,117,32,1,0,669.676,474.239,664,471,12,7,71,1.0,94.732,177.0,177.474,13.716,5.725,89.078,0.0773,31
95,3.1667,118,10,1,1,672.5,530.88,667,528,11,6,50,0.8417,58.66,101.0,121.719,29.499,13.524,53.259,0.2424,9
95,3.1667,119,2,1,0,0.0,797.5,0,797,1,2,2,0.2583,31.0,31.0,0.0,0.0,0.0,0.0,0.0,1
96,3.2,1,507,1,0,946.182,318.011,938,311,20,16,181,1.0,81.199,168.0,136.218,15.329,0.269,4.253,0.1125,506
96,3.2,2,507,1,0,998.12,320.417,991,316,16,10,108,1.0,108.065,218.0,103.209,12.365,0.204,2.49,0.1198,506
96,3.2,9,259,1,0,1008.209,519.136,1002,515,14,11,110,1.0,88.264,163.0,165.127,52.174,0.635,19.317,0.316,260
96,3.2,10,158,1,0,957.18,523.868,951,518,15,16,167,1.0,82.778,160.0,60.61,4.872,0.379,3.947,0.0804,160
96,3.2,20,101,1,0,1046.733,507.9,1044,506,7,5,30,0.7667,56.533,92.0,839.973,106.906,7.924,77.941,0.1273,106
96,3.2,26,155,1,0,534.99,603.99,510,592,46,22,193,0.4083,34.886,49.0,346.248,50.962,2.086,18.419,0.1472,166
96,3.2,51,135,1,0,648.059,546.235,641,543,15,8,34,0.2833,31.853,34.0,175.089,3.037,1.278,46.216,0.0173,137
