track_id,valid_flying_track,confirmed,active_at_end,lifetime_frames,first_frame,last_frame,frame_span,start_cx,start_cy,end_cx,end_cy,path_length_px,net_displacement_px,mean_speed_px_frame,max_step_speed_px_frame,directionality
458,0,1,1,20,472,491,19,587.143,549.0,587.0,549.0,5.22,0.143,0.275,1.254,0.0274
283,0,1,0,19,228,250,22,647.159,548.216,643.333,550.667,6.683,4.543,0.304,1.428,0.6799
293,0,1,0,19,228,250,22,475.222,615.889,475.333,615.667,26.808,0.248,1.219,4.877,0.0093
295,0,1,0,19,228,250,22,324.895,618.974,325.0,619.0,7.325,0.109,0.333,3.42,0.0148
117,0,1,0,18,98,115,17,47.742,624.516,49.552,624.483,2.294,1.81,0.135,1.295,0.7889
6,0,1,0,17,0,16,16,877.143,428.571,874.2,428.0,3.466,2.998,0.217,1.989,0.8649
290,0,1,0,17,228,248,20,452.083,615.583,453.5,616.0,4.56,1.477,0.228,1.419,0.3238
291,0,1,0,17,228,248,20,459.0,615.667,459.0,615.667,0.0,0.0,0.0,0.0,0.0
29,0,1,0,16,1,16,15,869.5,429.0,870.0,429.333,6.592,0.601,0.439,0.601,0.0912
142,0,1,0,16,127,142,15,44.647,624.706,35.5,625.0,9.152,9.152,0.61,9.152,1.0
7,0,1,0,15,0,16,16,868.5,433.0,878.667,427.667,17.281,11.481,1.08,4.768,0.6643
57,0,1,0,15,30,49,19,313.344,618.551,311.373,618.886,11.522,1.998,0.606,1.602,0.1734
70,0,1,0,15,44,58,14,239.5,620.0,242.429,620.071,2.929,2.929,0.209,2.929,1.0
110,0,1,0,15,92,106,14,3.083,625.583,4.091,625.545,1.027,1.008,0.073,0.571,0.9815
151,0,1,0,15,138,156,18,739.5,448.0,737.152,445.182,46.003,3.668,2.556,11.129,0.0797
296,0,1,0,15,228,244,16,221.0,622.0,221.5,622.0,1.5,0.5,0.094,0.5,0.3333
268,0,1,0,14,228,248,20,677.0,452.5,671.0,457.75,9.097,7.973,0.455,3.537,0.8764
289,0,1,0,14,228,241,13,547.333,595.333,547.333,595.333,0.0,0.0,0.0,0.0,0.0
380,0,1,0,14,357,370,13,666.592,544.857,662.0,543.5,4.84,4.788,0.372,3.84,0.9894
49,0,1,0,13,22,36,14,935.429,312.714,934.25,313.75,18.879,1.569,1.348,8.162,0.0831
91,0,1,0,13,74,86,12,1020.727,469.545,1007.167,464.056,15.041,14.63,1.253,7.844,0.9727
152,0,1,0,13,140,156,16,416.078,616.325,411.023,616.791,5.471,5.076,0.342,4.406,0.9278
153,0,1,0,13,140,156,16,398.5,617.0,398.5,617.0,0.0,0.0,0.0,0.0,0.0
55,0,1,0,12,28,39,11,551.0,588.5,551.0,588.5,0.0,0.0,0.0,0.0,0.0
62,0,1,0,12,34,45,11,359.5,617.5,359.5,617.5,0.0,0.0,0.0,0.0,0.0
140,0,1,0,11,125,136,11,560.0,585.5,560.5,585.5,0.5,0.5,0.045,0.25,1.0
382,0,1,0,11,363,373,10,943.125,341.75,943.333,342.167,3.737,0.466,0.374,0.75,0.1247
157,0,1,0,10,143,156,13,317.153,618.401,315.773,618.722,7.661,1.416,0.589,4.407,0.1849
158,0,1,0,10,143,156,13,377.244,617.4,373.5,617.0,4.361,3.766,0.335,4.06,0.8635
369,0,1,0,10,349,358,9,961.182,521.636,959.0,521.5,2.201,2.186,0.245,1.041,0.9934
410,0,1,0,10,399,408,9,878.5,427.5,875.84,426.88,21.269,2.731,2.363,7.332,0.1284
454,0,1,0,10,469,485,16,1137.0,547.783,1145.5,535.0,154.473,15.351,9.655,29.879,0.0994
28,0,1,0,9,1,12,11,1100.429,421.286,1101.4,421.8,1.099,1.099,0.1,0.275,1.0
41,0,1,0,9,13,21,8,864.5,436.0,865.5,434.0,2.236,2.236,0.28,2.236,1.0
85,0,1,0,9,68,76,8,179.333,621.333,180.118,621.647,0.845,0.845,0.106,0.845,1.0
141,0,1,0,9,127,137,10,662.045,502.091,662.333,509.0,75.196,6.915,7.52,17.069,0.092
328,0,1,0,9,247,257,10,529.9,610.1,538.0,605.0,16.12,9.572,1.612,4.121,0.5938
83,0,1,0,8,68,75,7,867.0,435.667,876.75,433.875,24.587,9.913,3.512,8.883,0.4032
99,0,1,0,8,82,89,7,761.262,588.976,747.5,587.679,16.088,13.823,2.298,6.454,0.8592
154,0,1,0,8,141,148,7,86.0,624.0,86.0,624.0,0.0,0.0,0.0,0.0,0.0
307,0,1,0,8,235,244,9,310.5,619.0,310.5,619.0,0.0,0.0,0.0,0.0,0.0
464,0,1,0,8,476,483,7,1165.0,618.25,1165.2,618.2,0.206,0.206,0.029,0.206,1.0
338,0,1,0,7,253,259,6,1298.0,587.0,1298.0,587.0,0.0,0.0,0.0,0.0,0.0
341,0,1,0,7,264,270,6,1014.229,523.057,1014.75,523.045,2.818,0.522,0.47,1.021,0.1851
467,0,1,0,7,480,487,7,961.0,337.5,959.5,338.0,1.618,1.581,0.231,0.745,0.9772
80,0,1,0,6,64,69,5,935.5,313.0,935.5,313.0,0.0,0.0,0.0,0.0,0.0
102,0,1,0,6,84,89,5,230.0,621.25,230.0,621.25,0.0,0.0,0.0,0.0,0.0
310,0,1,0,6,236,241,5,557.5,589.0,557.5,589.0,0.0,0.0,0.0,0.0,0.0
323,0,1,0,6,247,254,7,589.0,577.0,597.0,574.333,8.433,8.433,1.205,2.811,1.0
326,0,1,0,6,247,254,7,545.473,600.764,546.25,600.25,0.932,0.932,0.133,0.932,1.0
460,0,1,0,6,476,481,5,963.5,339.5,963.5,339.5,1.054,0.0,0.211,0.527,0.0
463,0,1,0,6,476,481,5,1165.125,612.0,1164.0,614.5,2.741,2.741,0.548,2.741,1.0
39,0,1,0,5,11,15,4,259.0,619.0,259.0,619.0,0.0,0.0,0.0,0.0,0.0
56,0,1,0,5,28,33,5,1.636,626.182,3.0,626.056,2.017,1.369,0.403,0.829,0.6789
163,0,1,0,5,148,156,8,276.857,620.429,265.0,620.0,11.865,11.865,1.483,5.932,1.0
318,0,1,0,5,244,250,6,1103.047,430.67,1113.0,429.5,10.021,10.021,1.67,3.34,1.0
320,0,1,0,5,244,254,10,1008.762,527.429,1006.5,527.5,2.344,2.263,0.234,0.422,0.9653
332,0,1,0,5,253,257,4,1395.0,583.556,1395.571,583.571,0.572,0.572,0.143,0.572,1.0
335,0,1,0,5,253,257,4,1369.0,585.0,1369.0,585.0,0.0,0.0,0.0,0.0,0.0
336,0,1,0,5,253,257,4,1285.182,587.273,1284.2,587.4,0.99,0.99,0.248,0.99,1.0
342,0,1,0,5,267,273,6,945.5,321.0,945.667,321.333,0.373,0.373,0.062,0.373,1.0
365,0,1,0,5,332,336,4,965.696,526.696,963.059,525.216,3.11,3.024,0.778,2.029,0.9721
459,0,1,0,5,476,481,5,961.0,337.5,972.0,329.5,15.213,13.601,3.043,7.106,0.8941
11,0,1,0,4,0,3,3,720.098,449.16,710.801,449.433,9.327,9.301,3.109,7.243,0.9973
12,0,1,0,4,0,3,3,674.688,452.957,674.424,452.946,0.566,0.265,0.189,0.281,0.4675
22,0,1,0,4,0,3,3,265.25,619.75,265.25,619.75,0.0,0.0,0.0,0.0,0.0
73,0,1,0,4,48,51,3,155.823,622.516,155.367,622.5,0.456,0.456,0.152,0.456,1.0
111,0,1,0,4,93,98,5,70.0,624.0,70.0,624.0,0.0,0.0,0.0,0.0,0.0
164,0,1,0,4,150,156,6,240.0,621.5,223.75,621.875,16.254,16.254,2.709,4.064,1.0
174,0,1,0,4,207,212,5,950.751,318.587,948.528,318.713,2.279,2.227,0.456,0.731,0.9772
175,0,1,0,4,207,212,5,1000.941,321.407,1000.216,321.554,0.74,0.74,0.148,0.228,0.9993
176,0,1,0,4,207,212,5,761.743,426.971,749.3,425.8,12.498,12.498,2.5,4.166,1.0
179,0,1,0,4,207,212,5,678.511,457.807,678.143,464.214,6.688,6.418,1.338,2.154,0.9596
181,0,1,0,4,207,212,5,891.3,470.9,873.788,474.0,17.784,17.784,3.557,5.928,1.0
183,0,1,0,4,207,212,5,683.857,485.286,681.507,488.268,3.797,3.797,0.759,1.266,1.0
185,0,1,0,4,207,212,5,766.897,505.719,778.92,506.62,12.259,12.056,2.452,4.035,0.9835
186,0,1,0,4,207,212,5,1010.714,518.702,1010.327,518.667,0.493,0.389,0.099,0.133,0.7898
188,0,1,0,4,207,212,5,961.738,523.087,961.13,522.807,0.841,0.669,0.168,0.249,0.7949
189,0,1,0,4,207,212,5,639.086,552.063,641.162,550.89,13.666,2.385,2.733,5.642,0.1745
191,0,1,0,4,207,212,5,770.217,564.87,780.32,553.04,15.556,15.556,3.111,5.185,1.0
192,0,1,0,4,207,212,5,588.861,576.571,586.68,577.694,2.513,2.453,0.503,0.788,0.976
197,0,1,0,4,207,212,5,313.468,618.84,309.0,619.205,4.689,4.483,0.938,1.528,0.956
198,0,1,0,4,207,212,5,345.5,618.375,335.667,618.333,9.833,9.833,1.967,3.278,1.0
199,0,1,0,4,207,212,5,381.22,617.39,384.172,617.379,2.953,2.953,0.591,0.984,1.0
200,0,1,0,4,207,212,5,413.727,616.576,413.727,616.576,0.0,0.0,0.0,0.0,0.0
201,0,1,0,4,207,212,5,214.953,621.906,213.929,622.01,1.03,1.03,0.206,0.403,0.9998
203,0,1,0,4,207,212,5,260.5,621.0,257.0,620.0,3.64,3.64,0.728,1.213,1.0
204,0,1,0,4,207,212,5,265.5,620.0,265.5,620.0,0.0,0.0,0.0,0.0,0.0
205,0,1,0,4,207,212,5,139.0,622.982,147.924,622.831,8.925,8.925,1.785,2.596,1.0
206,0,1,0,4,207,212,5,182.5,622.0,182.5,622.0,0.0,0.0,0.0,0.0,0.0
207,0,1,0,4,207,212,5,191.5,622.0,191.5,622.0,0.0,0.0,0.0,0.0,0.0
208,0,1,0,4,207,212,5,0.0,626.0,0.0,626.5,0.5,0.5,0.1,0.167,1.0
325,0,1,0,4,247,250,3,552.0,593.5,555.0,594.5,3.162,3.162,1.054,3.162,1.0
327,0,1,0,4,247,250,3,550.5,596.5,540.143,603.571,12.695,12.541,4.232,8.5,0.9879
334,0,1,0,4,253,256,3,1353.618,584.471,1353.371,584.457,0.247,0.247,0.082,0.247,1.0
372,0,1,0,4,353,356,3,949.0,338.25,949.0,338.25,0.0,0.0,0.0,0.0,0.0
376,0,1,0,4,355,358,3,661.972,470.417,662.278,470.444,0.307,0.307,0.102,0.307,1.0
405,0,1,0,4,395,398,3,694.0,374.5,694.0,374.5,0.0,0.0,0.0,0.0,0.0
430,0,1,0,4,417,420,3,15.512,796.116,20.629,806.652,11.769,11.713,3.923,11.734,0.9952
434,0,1,0,4,425,428,3,943.222,533.778,944.0,534.0,1.992,0.809,0.664,1.264,0.4061
470,0,1,1,4,490,493,3,695.333,487.857,693.594,487.969,1.743,1.743,0.581,1.743,1.0
67,0,1,0,3,41,43,2,178.571,779.514,178.579,779.486,0.029,0.029,0.015,0.029,1.0
93,0,1,0,3,74,76,2,102.5,623.0,102.5,623.0,0.0,0.0,0.0,0.0,0.0
95,0,1,0,3,76,78,2,817.38,728.509,817.43,728.505,0.193,0.05,0.097,0.122,0.2612
190,0,1,0,3,207,212,5,615.164,563.745,614.395,564.372,0.991,0.991,0.198,0.248,1.0
271,0,1,0,3,228,230,2,668.75,471.05,663.146,471.78,5.651,5.651,2.826,5.651,1.0
274,0,1,0,3,228,230,2,663.2,498.96,665.488,499.349,2.321,2.321,1.161,2.321,1.0
313,0,1,0,3,240,244,4,663.585,468.61,663.0,462.5,6.138,6.138,1.534,2.046,1.0
340,0,1,0,3,256,259,3,945.909,319.591,946.667,318.333,1.468,1.468,0.489,0.734,1.0
386,0,1,0,3,371,373,2,1040.75,512.0,1040.8,512.0,0.533,0.05,0.266,0.283,0.0938
398,0,1,0,3,386,388,2,1420.967,829.978,1420.967,829.978,0.0,0.0,0.0,0.0,0.0
461,0,1,0,3,476,478,2,1096.0,411.5,1096.0,411.5,0.0,0.0,0.0,0.0,0.0
5,0,0,0,2,0,1,1,874.2,427.6,874.2,427.6,0.0,0.0,0.0,0.0,0.0
31,0,0,0,2,1,3,2,812.5,441.0,731.429,446.095,81.231,81.231,40.616,40.616,1.0
40,0,0,0,2,12,13,1,251.75,619.25,251.75,619.25,0.0,0.0,0.0,0.0,0.0
101,0,0,0,2,82,83,1,486.122,934.337,486.122,934.337,0.0,0.0,0.0,0.0,0.0
113,0,0,0,2,94,95,1,1.2,796.667,1.2,796.667,0.0,0.0,0.0,0.0,0.0
120,0,0,0,2,99,100,1,1398.776,768.243,1398.694,768.259,0.083,0.083,0.083,0.083,1.0
125,0,0,0,2,104,105,1,597.559,810.82,597.559,810.82,0.0,0.0,0.0,0.0,0.0
165,0,0,0,2,150,151,1,191.5,622.0,191.5,622.0,0.0,0.0,0.0,0.0,0.0
167,0,0,0,2,155,156,1,897.01,547.819,888.529,548.6,8.517,8.517,8.517,8.517,1.0
168,0,0,0,2,155,156,1,625.667,558.311,625.227,558.727,0.605,0.605,0.605,0.605,1.0
169,0,0,0,2,155,156,1,615.167,564.433,614.88,564.44,0.287,0.287,0.287,0.287,1.0
170,0,0,0,2,155,156,1,1366.459,677.0,1323.714,676.0,42.756,42.756,42.756,42.756,1.0
182,0,0,0,2,207,208,1,817.449,477.622,817.364,477.667,0.096,0.096,0.096,0.096,1.0
193,0,0,0,2,207,208,1,569.5,585.5,569.5,585.5,0.0,0.0,0.0,0.0,0.0
194,0,0,0,2,207,208,1,556.5,601.0,556.5,601.0,0.0,0.0,0.0,0.0,0.0
195,0,0,0,2,207,208,1,546.487,614.645,546.559,614.605,0.082,0.082,0.082,0.082,1.0
202,0,0,0,2,207,208,1,248.421,620.474,248.421,620.474,0.0,0.0,0.0,0.0,0.0
209,0,0,0,2,207,208,1,77.353,624.382,77.353,624.382,0.0,0.0,0.0,0.0,0.0
211,0,0,0,2,207,208,1,157.716,684.755,157.716,684.755,0.0,0.0,0.0,0.0,0.0
213,0,0,0,2,207,208,1,163.777,784.299,163.8,784.321,0.032,0.032,0.032,0.032,1.0
215,0,0,0,2,211,212,1,1126.0,453.5,1126.0,453.5,0.0,0.0,0.0,0.0,0.0
216,0,0,0,2,211,212,1,911.432,470.838,911.432,470.838,0.0,0.0,0.0,0.0,0.0
217,0,0,0,2,211,212,1,660.5,473.875,660.5,473.875,0.0,0.0,0.0,0.0,0.0
218,0,0,0,2,211,212,1,663.833,514.833,663.833,514.833,0.0,0.0,0.0,0.0,0.0
219,0,0,0,2,211,212,1,662.75,522.125,662.75,522.125,0.0,0.0,0.0,0.0,0.0
220,0,0,0,2,211,212,1,662.0,530.5,662.0,530.5,0.0,0.0,0.0,0.0,0.0
221,0,0,0,2,211,212,1,15.234,702.418,15.234,702.418,0.0,0.0,0.0,0.0,0.0
222,0,0,0,2,211,212,1,15.442,806.555,15.434,806.555,0.009,0.009,0.009,0.009,1.0
223,0,0,0,2,219,220,1,948.103,319.103,948.029,319.02,0.111,0.111,0.111,0.111,1.0
224,0,0,0,2,219,220,1,999.932,321.722,999.881,321.761,0.065,0.065,0.065,0.065,1.0
225,0,0,0,2,219,220,1,953.828,415.5,953.908,415.492,0.08,0.08,0.08,0.08,1.0
226,0,0,0,2,219,220,1,676.286,447.429,676.286,447.429,0.0,0.0,0.0,0.0,0.0
227,0,0,0,2,219,220,1,674.529,453.824,674.529,453.824,0.0,0.0,0.0,0.0,0.0
228,0,0,0,2,219,220,1,673.744,467.615,673.744,467.615,0.0,0.0,0.0,0.0,0.0
229,0,0,0,2,219,220,1,960.786,469.389,960.786,469.389,0.0,0.0,0.0,0.0,0.0
230,0,0,0,2,219,220,1,660.6,475.5,660.6,475.5,0.0,0.0,0.0,0.0,0.0
231,0,0,0,2,219,220,1,661.0,481.0,661.0,481.0,0.0,0.0,0.0,0.0,0.0
232,0,0,0,2,219,220,1,675.407,493.074,675.407,493.074,0.0,0.0,0.0,0.0,0.0
233,0,0,0,2,219,220,1,794.647,498.647,794.647,498.647,0.0,0.0,0.0,0.0,0.0
234,0,0,0,2,219,220,1,967.273,510.939,967.273,510.939,0.0,0.0,0.0,0.0,0.0
235,0,0,0,2,219,220,1,669.152,511.424,669.152,511.424,0.0,0.0,0.0,0.0,0.0
236,0,0,0,2,219,220,1,693.5,511.0,693.5,511.0,0.0,0.0,0.0,0.0,0.0
237,0,0,0,2,219,220,1,950.667,511.333,950.5,511.5,0.236,0.236,0.236,0.236,1.0
238,0,0,0,2,219,220,1,1010.0,514.5,1010.0,514.5,0.0,0.0,0.0,0.0,0.0
239,0,0,0,2,219,220,1,1006.75,518.0,1006.75,518.0,0.0,0.0,0.0,0.0,0.0
240,0,0,0,2,219,220,1,1011.418,520.473,1011.333,520.519,0.096,0.096,0.096,0.096,1.0
241,0,0,0,2,219,220,1,959.632,523.538,959.632,523.538,0.0,0.0,0.0,0.0,0.0
242,0,0,0,2,219,220,1,794.966,538.397,794.875,538.375,0.093,0.093,0.093,0.093,1.0
243,0,0,0,2,219,220,1,660.0,539.25,659.778,539.444,0.295,0.295,0.295,0.295,1.0
244,0,0,0,2,219,220,1,647.349,548.12,647.361,548.133,0.017,0.017,0.017,0.017,1.0
245,0,0,0,2,219,220,1,629.927,557.659,629.833,557.69,0.099,0.099,0.099,0.099,1.0
246,0,0,0,2,219,220,1,613.757,564.595,613.757,564.595,0.0,0.0,0.0,0.0,0.0
247,0,0,0,2,219,220,1,619.5,561.0,619.5,561.0,0.0,0.0,0.0,0.0,0.0
248,0,0,0,2,219,220,1,585.275,578.024,585.275,578.024,0.0,0.0,0.0,0.0,0.0
249,0,0,0,2,219,220,1,541.071,602.111,541.098,602.107,0.028,0.028,0.028,0.028,1.0
250,0,0,0,2,219,220,1,469.424,615.242,469.424,615.242,0.0,0.0,0.0,0.0,0.0
251,0,0,0,2,219,220,1,412.833,616.611,412.833,616.611,0.0,0.0,0.0,0.0,0.0
252,0,0,0,2,219,220,1,308.57,619.228,308.871,619.233,0.301,0.301,0.301,0.301,1.0
253,0,0,0,2,219,220,1,335.667,618.333,335.667,618.333,0.0,0.0,0.0,0.0,0.0
254,0,0,0,2,219,220,1,223.63,621.783,223.8,621.756,0.172,0.172,0.172,0.172,1.0
255,0,0,0,2,219,220,1,198.267,622.467,196.833,622.667,1.447,1.447,1.447,1.447,1.0
256,0,0,0,2,219,220,1,211.0,622.333,210.5,622.0,0.601,0.601,0.601,0.601,1.0
257,0,0,0,2,219,220,1,454.727,653.696,454.76,653.653,0.054,0.054,0.054,0.054,1.0
258,0,0,0,2,219,220,1,677.318,684.187,677.318,684.187,0.0,0.0,0.0,0.0,0.0
259,0,0,0,2,219,220,1,679.811,736.154,679.811,736.154,0.0,0.0,0.0,0.0,0.0
260,0,0,0,2,219,220,1,459.511,740.007,459.457,740.007,0.054,0.054,0.054,0.054,1.0
287,0,0,0,2,228,229,1,557.5,589.5,584.5,580.5,28.46,28.46,28.46,28.46,1.0
301,0,0,0,2,229,230,1,313.945,195.467,313.871,195.475,0.075,0.075,0.075,0.075,1.0
304,0,0,0,2,231,232,1,408.494,207.198,408.448,207.187,0.047,0.047,0.047,0.047,1.0
312,0,0,0,2,238,239,1,492.733,614.533,492.733,614.533,0.0,0.0,0.0,0.0,0.0
322,0,0,0,2,247,248,1,1079.241,268.507,1079.241,268.507,0.0,0.0,0.0,0.0,0.0
329,0,0,0,2,249,250,1,1188.386,242.913,1188.326,242.919,0.061,0.061,0.061,0.061,1.0
330,0,0,0,2,249,250,1,640.0,551.667,640.0,551.667,0.0,0.0,0.0,0.0,0.0
339,0,0,0,2,253,254,1,1257.5,588.0,1257.5,588.0,0.0,0.0,0.0,0.0,0.0
359,0,0,0,2,327,328,1,668.868,492.026,668.868,492.026,0.0,0.0,0.0,0.0,0.0
384,0,0,0,2,363,364,1,493.214,671.661,493.505,671.607,0.297,0.297,0.297,0.297,1.0
394,0,0,0,2,379,380,1,80.406,710.553,80.406,710.553,0.0,0.0,0.0,0.0,0.0
406,0,0,0,2,395,396,1,1008.0,535.5,1008.0,535.5,0.0,0.0,0.0,0.0,0.0
409,0,0,0,2,397,398,1,937.593,790.029,937.593,790.029,0.0,0.0,0.0,0.0,0.0
428,0,0,0,2,415,416,1,217.8,935.947,217.8,935.947,0.0,0.0,0.0,0.0,0.0
445,0,0,0,2,449,450,1,1010.74,903.561,1010.74,903.561,0.0,0.0,0.0,0.0,0.0
452,0,0,0,2,463,464,1,967.667,545.333,967.667,545.333,0.0,0.0,0.0,0.0,0.0
468,0,0,0,2,480,481,1,609.0,529.0,609.0,529.0,0.0,0.0,0.0,0.0,0.0
15,0,0,0,1,0,0,0,955.5,513.0,955.5,513.0,0.0,0.0,0.0,0.0,0.0
18,0,0,0,1,0,0,0,1122.831,520.864,1122.831,520.864,0.0,0.0,0.0,0.0,0.0
21,0,0,0,1,0,0,0,232.438,620.0,232.438,620.0,0.0,0.0,0.0,0.0,0.0
23,0,0,0,1,0,0,0,212.5,621.0,212.5,621.0,0.0,0.0,0.0,0.0,0.0
24,0,0,0,1,0,0,0,4.0,625.5,4.0,625.5,0.0,0.0,0.0,0.0,0.0
25,0,0,0,1,0,0,0,13.643,624.643,13.643,624.643,0.0,0.0,0.0,0.0,0.0
33,0,0,0,1,3,3,0,688.5,451.0,688.5,451.0,0.0,0.0,0.0,0.0,0.0
37,0,0,0,1,11,11,0,685.667,451.667,685.667,451.667,0.0,0.0,0.0,0.0,0.0
43,0,0,0,1,13,13,0,1279.5,928.0,1279.5,928.0,0.0,0.0,0.0,0.0,0.0
44,0,0,0,1,13,13,0,1282.2,931.8,1282.2,931.8,0.0,0.0,0.0,0.0,0.0
106,0,0,0,1,89,89,0,278.5,619.5,278.5,619.5,0.0,0.0,0.0,0.0,0.0
166,0,0,0,1,155,155,0,912.589,509.271,912.589,509.271,0.0,0.0,0.0,0.0,0.0
171,0,0,0,1,156,156,0,1131.526,475.895,1131.526,475.895,0.0,0.0,0.0,0.0,0.0
172,0,0,0,1,156,156,0,1320.183,568.644,1320.183,568.644,0.0,0.0,0.0,0.0,0.0
173,0,0,0,1,156,156,0,431.0,616.0,431.0,616.0,0.0,0.0,0.0,0.0,0.0
214,0,0,0,1,208,208,0,103.0,623.5,103.0,623.5,0.0,0.0,0.0,0.0,0.0
261,0,0,0,1,228,228,0,127.2,174.461,127.2,174.461,0.0,0.0,0.0,0.0,0.0
264,0,0,0,1,228,228,0,938.0,324.5,938.0,324.5,0.0,0.0,0.0,0.0,0.0
275,0,0,0,1,228,228,0,671.4,497.3,671.4,497.3,0.0,0.0,0.0,0.0,0.0
281,0,0,0,1,228,228,0,659.167,540.167,659.167,540.167,0.0,0.0,0.0,0.0,0.0
282,0,0,0,1,228,228,0,662.0,538.5,662.0,538.5,0.0,0.0,0.0,0.0,0.0
298,0,0,0,1,228,228,0,507.123,711.789,507.123,711.789,0.0,0.0,0.0,0.0,0.0
300,0,0,0,1,228,228,0,512.211,779.38,512.211,779.38,0.0,0.0,0.0,0.0,0.0
385,0,0,0,1,365,365,0,945.0,342.5,945.0,342.5,0.0,0.0,0.0,0.0,0.0
449,0,0,0,1,454,454,0,1153.499,930.818,1153.499,930.818,0.0,0.0,0.0,0.0,0.0
